time,x0,x1,x2,x3,xstar0,xstar1,xstar2,xstar3,xdot0,xdot1,xdot2,xdot3,dx0,dx1,dx2,dx3,u0,u1,u2,ustar0,ustar1,ustar2,du0,du1,du2,z0,z1,z2,solve_time,command_v0,command_v1,gurobiSolveTime_
3.46800,0.58736,-0.12322,-0.49017,4.65441,0.58530,-0.12940,-0.46365,4.71239,0.02982,0.05594,-0.10245,0.00000,0.00211,0.00627,-0.02652,-0.05798,19.47702,-0.77810,0.00000,21.17194,-0.00000,0.00000,-1.69492,-0.77810,0.00000,1.00000,-0.00000,-0.00000,0.03053,0.02449,0.04449,0.02953,
3.47000,0.58742,-0.12311,-0.49036,4.65441,0.58535,-0.12930,-0.46365,4.71239,0.03016,0.05574,-0.09352,0.00000,0.00212,0.00629,-0.02671,-0.05798,19.47702,-0.77810,0.00000,21.17194,-0.00000,0.00000,-1.69492,-0.77810,0.00000,1.00000,-0.00000,-0.00000,0.03053,0.02450,0.04448,0.02953,
3.47200,0.58748,-0.12300,-0.49053,4.65441,0.58540,-0.12920,-0.46365,4.71239,0.03045,0.05556,-0.08558,0.00000,0.00213,0.00630,-0.02688,-0.05798,19.47702,-0.77810,0.00000,21.17194,-0.00000,0.00000,-1.69492,-0.77810,0.00000,1.00000,-0.00000,-0.00000,0.03053,0.02451,0.04448,0.02953,
3.47400,0.58754,-0.12289,-0.49069,4.65441,0.58545,-0.12910,-0.46365,4.71239,0.03069,0.05541,-0.07852,0.00000,0.00214,0.00631,-0.02704,-0.05798,19.47702,-0.77810,0.00000,21.17194,-0.00000,0.00000,-1.69492,-0.77810,0.00000,1.00000,-0.00000,-0.00000,0.03053,0.02451,0.04447,0.02953,
3.47600,0.58760,-0.12278,-0.49083,4.65441,0.58550,-0.12900,-0.46365,4.71239,0.03088,0.05526,-0.07224,0.00000,0.00216,0.00632,-0.02718,-0.05798,19.47702,-0.77810,0.00000,21.17194,-0.00000,0.00000,-1.69492,-0.77810,0.00000,1.00000,-0.00000,-0.00000,0.03053,0.02452,0.04447,0.02953,
3.47800,0.58767,-0.12267,-0.49096,4.65441,0.58555,-0.12891,-0.46365,4.71239,0.03105,0.05513,-0.06666,0.00000,0.00217,0.00633,-0.02732,-0.05798,19.47702,-0.77810,0.00000,21.17194,-0.00000,0.00000,-1.69492,-0.77810,0.00000,1.00000,-0.00000,-0.00000,0.03053,0.02453,0.04447,0.02953,
3.48000,0.58773,-0.12256,-0.49109,4.65441,0.58560,-0.12881,-0.46365,4.71239,0.03118,0.05502,-0.06170,0.00000,0.00218,0.00635,-0.02744,-0.05798,19.47702,-0.77810,0.00000,21.17194,-0.00000,0.00000,-1.69492,-0.77810,0.00000,1.00000,-0.00000,-0.00000,0.03053,0.02453,0.04447,0.02953,
3.48200,0.58779,-0.12245,-0.49120,4.65441,0.58565,-0.12871,-0.46365,4.71239,0.03130,0.05491,-0.05729,0.00000,0.00219,0.00636,-0.02755,-0.05798,19.47702,-0.77810,0.00000,21.17194,-0.00000,0.00000,-1.69492,-0.77810,0.00000,1.00000,-0.00000,-0.00000,0.03053,0.02454,0.04446,0.02953,
3.48400,0.58785,-0.12234,-0.49131,4.65441,0.58570,-0.12861,-0.46365,4.71239,0.03139,0.05481,-0.05337,0.00000,0.00221,0.00637,-0.02766,-0.05798,19.47702,-0.77810,0.00000,21.17194,-0.00000,0.00000,-1.69492,-0.77810,0.00000,1.00000,-0.00000,-0.00000,0.03053,0.02454,0.04446,0.02953,
3.48600,0.58792,-0.12223,-0.49141,4.65441,0.58574,-0.12851,-0.46365,4.71239,0.03146,0.05472,-0.04989,0.00000,0.00222,0.00638,-0.02776,-0.05798,19.47702,-0.77810,0.00000,21.17194,-0.00000,0.00000,-1.69492,-0.77810,0.00000,1.00000,-0.00000,-0.00000,0.03053,0.02455,0.04446,0.02953,
3.48800,0.58798,-0.12212,-0.49150,4.65441,0.58579,-0.12841,-0.46365,4.71239,0.03152,0.05464,-0.04680,0.00000,0.00224,0.00639,-0.02785,-0.05798,19.47702,-0.77810,0.00000,21.17194,-0.00000,0.00000,-1.69492,-0.77810,0.00000,1.00000,-0.00000,-0.00000,0.03053,0.02455,0.04445,0.02953,
3.49000,0.58804,-0.12201,-0.49159,4.65441,0.58584,-0.12831,-0.46365,4.71239,0.03157,0.05456,-0.04405,0.00000,0.00225,0.00640,-0.02794,-0.05798,19.47702,-0.77810,0.00000,21.17194,-0.00000,0.00000,-1.69492,-0.77810,0.00000,1.00000,-0.00000,-0.00000,0.03053,0.02455,0.04445,0.02953,
3.49200,0.58811,-0.12190,-0.49167,4.65441,0.58589,-0.12822,-0.46365,4.71239,0.03160,0.05449,-0.04161,0.00000,0.00226,0.00641,-0.02803,-0.05798,19.47702,-0.77810,0.00000,21.17194,-0.00000,0.00000,-1.69492,-0.77810,0.00000,1.00000,-0.00000,-0.00000,0.03053,0.02456,0.04445,0.02953,
3.49400,0.58817,-0.12179,-0.49175,4.65441,0.58594,-0.12812,-0.46365,4.71239,0.03163,0.05442,-0.03944,0.00000,0.00228,0.00642,-0.02810,-0.05798,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.02456,0.04445,0.04928,
3.49600,0.58824,-0.12169,-0.49176,4.65771,0.58599,-0.12802,-0.46365,4.71239,0.03332,0.05260,-0.00370,1.64777,0.00230,0.00643,-0.02811,-0.05468,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.15825,-0.03280,0.04928,
3.49800,0.58831,-0.12159,-0.49170,4.66100,0.58604,-0.12792,-0.46365,4.71239,0.03469,0.05096,0.02843,1.64777,0.00232,0.00643,-0.02805,-0.05138,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.15843,-0.03284,0.04928,
3.50000,0.58838,-0.12149,-0.49159,4.66430,0.58609,-0.12782,-0.46365,4.71239,0.03579,0.04950,0.05728,1.64777,0.00234,0.00643,-0.02794,-0.04809,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.15863,-0.03287,0.04928,
3.50200,0.58845,-0.12139,-0.49142,4.66760,0.58614,-0.12772,-0.46365,4.71239,0.03667,0.04822,0.08316,1.64777,0.00236,0.00643,-0.02777,-0.04479,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.15882,-0.03290,0.04928,
3.50400,0.58853,-0.12130,-0.49121,4.67089,0.58619,-0.12763,-0.46365,4.71239,0.03737,0.04709,0.10639,1.64777,0.00239,0.00643,-0.02756,-0.04150,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.15902,-0.03291,0.04928,
3.50600,0.58860,-0.12121,-0.49095,4.67419,0.58624,-0.12753,-0.46365,4.71239,0.03792,0.04610,0.12726,1.64777,0.00241,0.00642,-0.02731,-0.03820,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.15923,-0.03292,0.04928,
3.50800,0.58868,-0.12111,-0.49066,4.67748,0.58629,-0.12743,-0.46365,4.71239,0.03836,0.04525,0.14602,1.64777,0.00244,0.00641,-0.02701,-0.03491,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.15944,-0.03292,0.04928,
3.51000,0.58876,-0.12103,-0.49034,4.68078,0.58633,-0.12733,-0.46365,4.71239,0.03870,0.04450,0.16293,1.64777,0.00247,0.00640,-0.02669,-0.03161,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.15965,-0.03292,0.04928,
3.51200,0.58883,-0.12094,-0.48998,4.68407,0.58638,-0.12723,-0.46365,4.71239,0.03896,0.04386,0.17820,1.64777,0.00250,0.00639,-0.02633,-0.02832,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.15987,-0.03291,0.04928,
3.51400,0.58891,-0.12085,-0.48960,4.68737,0.58643,-0.12713,-0.46365,4.71239,0.03917,0.04332,0.19203,1.64777,0.00253,0.00638,-0.02595,-0.02502,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.16009,-0.03289,0.04928,
3.51600,0.58899,-0.12077,-0.48919,4.69066,0.58648,-0.12704,-0.46365,4.71239,0.03932,0.04285,0.20459,1.64777,0.00256,0.00637,-0.02554,-0.02173,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.16032,-0.03287,0.04928,
3.51800,0.58907,-0.12068,-0.48875,4.69396,0.58653,-0.12694,-0.46365,4.71239,0.03944,0.04245,0.21604,1.64777,0.00259,0.00636,-0.02511,-0.01843,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.16055,-0.03285,0.04928,
3.52000,0.58915,-0.12060,-0.48830,4.69725,0.58658,-0.12684,-0.46365,4.71239,0.03953,0.04211,0.22653,1.64777,0.00262,0.00634,-0.02465,-0.01513,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.16078,-0.03283,0.04928,
3.52200,0.58923,-0.12051,-0.48783,4.70055,0.58663,-0.12674,-0.46365,4.71239,0.03960,0.04183,0.23616,1.64777,0.00265,0.00633,-0.02418,-0.01184,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.16102,-0.03280,0.04928,
3.52400,0.58931,-0.12043,-0.48734,4.70385,0.58668,-0.12664,-0.46365,4.71239,0.03966,0.04160,0.24506,1.64777,0.00268,0.00631,-0.02369,-0.00854,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.16126,-0.03276,0.04928,
3.52600,0.58939,-0.12035,-0.48683,4.70714,0.58673,-0.12654,-0.46365,4.71239,0.03970,0.04141,0.25333,1.64777,0.00271,0.00630,-0.02318,-0.00525,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.16150,-0.03273,0.04928,
3.52800,0.58947,-0.12026,-0.48631,4.71044,0.58678,-0.12645,-0.46365,4.71239,0.03973,0.04126,0.26104,1.64777,0.00274,0.00628,-0.02266,-0.00195,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.16175,-0.03269,0.04928,
3.53000,0.58955,-0.12018,-0.48577,4.71373,0.58683,-0.12635,-0.46365,4.71239,0.03977,0.04114,0.26828,1.64777,0.00277,0.00626,-0.02213,0.00134,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.16200,-0.03265,0.04928,
3.53200,0.58962,-0.12010,-0.48522,4.71703,0.58688,-0.12625,-0.46365,4.71239,0.03979,0.04105,0.27510,1.64777,0.00280,0.00625,-0.02158,0.00464,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.16226,-0.03261,0.04928,
3.53400,0.58970,-0.12002,-0.48466,4.72032,0.58692,-0.12615,-0.46365,4.71239,0.03982,0.04099,0.28158,1.64777,0.00283,0.00623,-0.02101,0.00793,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.16252,-0.03256,0.04928,
3.53600,0.58978,-0.11994,-0.48408,4.72362,0.58697,-0.12605,-0.46365,4.71239,0.03985,0.04095,0.28776,1.64777,0.00286,0.00621,-0.02044,0.01123,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.16278,-0.03251,0.04928,
3.53800,0.58986,-0.11985,-0.48350,4.72691,0.58702,-0.12595,-0.46365,4.71239,0.03989,0.04093,0.29369,1.64777,0.00289,0.00620,-0.01985,0.01453,17.95400,-5.38620,1.64777,21.17194,-0.00000,0.00000,-3.21794,-5.38620,1.64777,0.00000,-0.00000,1.00000,0.05034,0.16304,-0.03246,0.04928,
3.54000,0.58994,-0.11977,-0.48290,4.73021,0.58707,-0.12586,-0.46365,4.71239,0.03992,0.04094,0.29941,1.64777,0.00292,0.00618,-0.01925,0.01782,17.89290,-5.36787,1.77412,21.17194,-0.00000,0.00000,-3.27904,-5.36787,1.77412,0.00000,0.00000,1.00000,0.04416,0.16331,-0.03241,0.04285,
3.54200,0.59002,-0.11969,-0.48229,4.73376,0.58712,-0.12576,-0.46365,4.71239,0.03994,0.04094,0.30482,1.77412,0.00295,0.00616,-0.01864,0.02137,17.89290,-5.36787,1.77412,21.17194,-0.00000,0.00000,-3.27904,-5.36787,1.77412,0.00000,0.00000,1.00000,0.04416,0.17182,-0.03684,0.04285,
3.54400,0.59010,-0.11961,-0.48167,4.73731,0.58717,-0.12566,-0.46365,4.71239,0.03997,0.04095,0.31011,1.77412,0.00298,0.00615,-0.01802,0.02492,17.89290,-5.36787,1.77412,21.17194,-0.00000,0.00000,-3.27904,-5.36787,1.77412,0.00000,0.00000,1.00000,0.04416,0.17212,-0.03678,0.04285,
3.54600,0.59018,-0.11953,-0.48104,4.74086,0.58722,-0.12556,-0.46365,4.71239,0.04000,0.04099,0.31531,1.77412,0.00301,0.00613,-0.01739,0.02847,17.89290,-5.36787,1.77412,21.17194,-0.00000,0.00000,-3.27904,-5.36787,1.77412,0.00000,0.00000,1.00000,0.04416,0.17242,-0.03672,0.04285,
3.54800,0.59026,-0.11944,-0.48040,4.74440,0.58727,-0.12546,-0.46365,4.71239,0.04003,0.04103,0.32044,1.77412,0.00304,0.00612,-0.01675,0.03201,17.89290,-5.36787,1.77412,21.17194,-0.00000,0.00000,-3.27904,-5.36787,1.77412,0.00000,0.00000,1.00000,0.04416,0.17273,-0.03666,0.04285,
3.55000,0.59034,-0.11936,-0.47975,4.74795,0.58732,-0.12536,-0.46365,4.71239,0.04008,0.04109,0.32552,1.77412,0.00307,0.00610,-0.01610,0.03556,17.89290,-5.36787,1.77412,21.17194,-0.00000,0.00000,-3.27904,-5.36787,1.77412,0.00000,0.00000,1.00000,0.04416,0.17304,-0.03660,0.04285,
3.55200,0.59042,-0.11928,-0.47908,4.75150,0.58737,-0.12526,-0.46365,4.71239,0.04013,0.04117,0.33057,1.77412,0.00311,0.00608,-0.01544,0.03911,17.89290,-5.36787,1.77412,21.17194,-0.00000,0.00000,-3.27904,-5.36787,1.77412,0.00000,0.00000,1.00000,0.04416,0.17336,-0.03653,0.04285,
3.55400,0.59050,-0.11920,-0.47841,4.75505,0.58742,-0.12517,-0.46365,4.71239,0.04019,0.04125,0.33560,1.77412,0.00314,0.00607,-0.01477,0.04266,17.89290,-5.36787,1.77412,21.17194,-0.00000,0.00000,-3.27904,-5.36787,1.77412,0.00000,0.00000,1.00000,0.04416,0.17368,-0.03646,0.04285,
3.55600,0.59058,-0.11911,-0.47773,4.75860,0.58747,-0.12507,-0.46365,4.71239,0.04025,0.04135,0.34063,1.77412,0.00317,0.00605,-0.01408,0.04621,17.89290,-5.36787,1.77412,21.17194,-0.00000,0.00000,-3.27904,-5.36787,1.77412,0.00000,0.00000,1.00000,0.04416,0.17400,-0.03639,0.04285,
3.55800,0.59067,-0.11903,-0.47704,4.76214,0.58752,-0.12497,-0.46365,4.71239,0.04032,0.04146,0.34567,1.77412,0.00320,0.00604,-0.01339,0.04976,17.89290,-5.36787,1.77412,21.17194,-0.00000,0.00000,-3.27904,-5.36787,1.77412,0.00000,0.00000,1.00000,0.04416,0.17433,-0.03632,0.04285,
3.56000,0.59075,-0.11895,-0.47634,4.76569,0.58756,-0.12487,-0.46365,4.71239,0.04040,0.04159,0.35074,1.77412,0.00323,0.00602,-0.01269,0.05330,17.89290,-5.36787,1.77412,21.17194,-0.00000,0.00000,-3.27904,-5.36787,1.77412,0.00000,0.00000,1.00000,0.04416,0.17466,-0.03624,0.04285,
3.56200,0.59083,-0.11887,-0.47563,4.76924,0.58761,-0.12477,-0.46365,4.71239,0.04049,0.04172,0.35583,1.77412,0.00326,0.00601,-0.01198,0.05685,17.89290,-5.36787,1.77412,21.17194,-0.00000,0.00000,-3.27904,-5.36787,1.77412,0.00000,0.00000,1.00000,0.04416,0.17500,-0.03616,0.04285,
3.56400,0.59091,-0.11878,-0.47491,4.77279,0.58766,-0.12467,-0.46365,4.71239,0.04059,0.04186,0.36097,1.77412,0.00329,0.00599,-0.01126,0.06040,17.89290,-5.36787,1.77412,21.17194,-0.00000,0.00000,-3.27904,-5.36787,1.77412,0.00000,0.00000,1.00000,0.04416,0.17534,-0.03609,0.04285,
3.56600,0.59099,-0.11870,-0.47417,4.77634,0.58771,-0.12458,-0.46365,4.71239,0.04069,0.04202,0.36615,1.77412,0.00333,0.00598,-0.01053,0.06395,17.89290,-5.36787,1.77412,21.17194,-0.00000,0.00000,-3.27904,-5.36787,1.77412,0.00000,0.00000,1.00000,0.04416,0.17569,-0.03600,0.04285,
3.56800,0.59107,-0.11861,-0.47343,4.77989,0.58776,-0.12448,-0.46365,4.71239,0.04080,0.04218,0.37139,1.77412,0.00336,0.00596,-0.00978,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.17604,-0.03592,0.02547,
3.57000,0.59115,-0.11852,-0.47275,4.77989,0.58781,-0.12438,-0.46365,4.71239,0.03893,0.04417,0.33999,0.00000,0.00339,0.00595,-0.00910,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02855,0.04228,0.02547,
3.57200,0.59122,-0.11843,-0.47213,4.77989,0.58786,-0.12428,-0.46365,4.71239,0.03730,0.04580,0.31184,0.00000,0.00341,0.00595,-0.00848,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02853,0.04230,0.02547,
3.57400,0.59130,-0.11834,-0.47155,4.77989,0.58791,-0.12418,-0.46365,4.71239,0.03588,0.04713,0.28669,0.00000,0.00344,0.00594,-0.00791,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02850,0.04232,0.02547,
3.57600,0.59137,-0.11824,-0.47103,4.77989,0.58796,-0.12408,-0.46365,4.71239,0.03466,0.04822,0.26426,0.00000,0.00346,0.00594,-0.00738,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02848,0.04233,0.02547,
3.57800,0.59143,-0.11814,-0.47054,4.77989,0.58801,-0.12399,-0.46365,4.71239,0.03360,0.04911,0.24430,0.00000,0.00347,0.00594,-0.00689,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02846,0.04235,0.02547,
3.58000,0.59150,-0.11804,-0.47008,4.77989,0.58806,-0.12389,-0.46365,4.71239,0.03269,0.04983,0.22657,0.00000,0.00349,0.00594,-0.00644,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02844,0.04236,0.02547,
3.58200,0.59156,-0.11794,-0.46966,4.77989,0.58811,-0.12379,-0.46365,4.71239,0.03191,0.05042,0.21082,0.00000,0.00351,0.00594,-0.00601,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02842,0.04237,0.02547,
3.58400,0.59162,-0.11784,-0.46927,4.77989,0.58815,-0.12369,-0.46365,4.71239,0.03123,0.05090,0.19685,0.00000,0.00352,0.00595,-0.00562,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02841,0.04238,0.02547,
3.58600,0.59169,-0.11774,-0.46890,4.77989,0.58820,-0.12359,-0.46365,4.71239,0.03065,0.05128,0.18446,0.00000,0.00353,0.00595,-0.00525,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02839,0.04239,0.02547,
3.58800,0.59175,-0.11764,-0.46855,4.77989,0.58825,-0.12349,-0.46365,4.71239,0.03015,0.05159,0.17348,0.00000,0.00354,0.00596,-0.00490,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02838,0.04240,0.02547,
3.59000,0.59181,-0.11753,-0.46822,4.77989,0.58830,-0.12340,-0.46365,4.71239,0.02972,0.05184,0.16376,0.00000,0.00355,0.00596,-0.00458,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02836,0.04241,0.02547,
3.59200,0.59186,-0.11743,-0.46791,4.77989,0.58835,-0.12330,-0.46365,4.71239,0.02935,0.05203,0.15514,0.00000,0.00356,0.00597,-0.00427,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02835,0.04242,0.02547,
3.59400,0.59192,-0.11732,-0.46762,4.77989,0.58840,-0.12320,-0.46365,4.71239,0.02903,0.05218,0.14750,0.00000,0.00357,0.00597,-0.00397,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02834,0.04243,0.02547,
3.59600,0.59198,-0.11722,-0.46734,4.77989,0.58845,-0.12310,-0.46365,4.71239,0.02875,0.05229,0.14074,0.00000,0.00358,0.00598,-0.00369,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02832,0.04244,0.02547,
3.59800,0.59204,-0.11711,-0.46707,4.77989,0.58850,-0.12300,-0.46365,4.71239,0.02850,0.05237,0.13474,0.00000,0.00359,0.00599,-0.00342,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02831,0.04245,0.02547,
3.60000,0.59209,-0.11701,-0.46681,4.77989,0.58855,-0.12290,-0.46365,4.71239,0.02829,0.05243,0.12943,0.00000,0.00359,0.00599,-0.00316,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02830,0.04245,0.02547,
3.60200,0.59215,-0.11690,-0.46656,4.77989,0.58860,-0.12281,-0.46365,4.71239,0.02810,0.05246,0.12473,0.00000,0.00360,0.00600,-0.00291,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02829,0.04246,0.02547,
3.60400,0.59220,-0.11680,-0.46632,4.77989,0.58865,-0.12271,-0.46365,4.71239,0.02793,0.05248,0.12055,0.00000,0.00361,0.00601,-0.00267,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02828,0.04247,0.02547,
3.60600,0.59226,-0.11669,-0.46609,4.77989,0.58870,-0.12261,-0.46365,4.71239,0.02778,0.05248,0.11686,0.00000,0.00361,0.00601,-0.00244,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02827,0.04247,0.02547,
3.60800,0.59232,-0.11659,-0.46586,4.77989,0.58875,-0.12251,-0.46365,4.71239,0.02764,0.05246,0.11357,0.00000,0.00362,0.00602,-0.00221,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02826,0.04248,0.02547,
3.61000,0.59237,-0.11649,-0.46564,4.77989,0.58879,-0.12241,-0.46365,4.71239,0.02752,0.05244,0.11066,0.00000,0.00363,0.00602,-0.00199,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02825,0.04249,0.02547,
3.61200,0.59243,-0.11638,-0.46542,4.77989,0.58884,-0.12231,-0.46365,4.71239,0.02741,0.05241,0.10808,0.00000,0.00363,0.00603,-0.00177,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02824,0.04249,0.02547,
3.61400,0.59248,-0.11628,-0.46521,4.77989,0.58889,-0.12221,-0.46365,4.71239,0.02731,0.05237,0.10578,0.00000,0.00364,0.00604,-0.00156,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02823,0.04250,0.02547,
3.61600,0.59253,-0.11617,-0.46500,4.77989,0.58894,-0.12212,-0.46365,4.71239,0.02721,0.05232,0.10373,0.00000,0.00364,0.00604,-0.00135,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02823,0.04250,0.02547,
3.61800,0.59259,-0.11607,-0.46480,4.77989,0.58899,-0.12202,-0.46365,4.71239,0.02712,0.05226,0.10191,0.00000,0.00365,0.00605,-0.00115,0.06750,19.30869,-0.17414,0.00000,21.17194,-0.00000,0.00000,-1.86325,-0.17414,0.00000,1.00000,-0.00000,-0.00000,0.02651,0.02822,0.04251,0.02547,
3.62000,0.59264,-0.11596,-0.46460,4.77989,0.58904,-0.12192,-0.46365,4.71239,0.02704,0.05221,0.10029,0.00000,0.00365,0.00606,-0.00095,0.06750,17.64799,5.29440,-1.39227,21.17194,-0.00000,0.00000,-3.52395,5.29440,-1.39227,0.00000,1.00000,0.00000,0.05069,0.02821,0.04252,0.04926,
3.62200,0.59269,-0.11586,-0.46448,4.77710,0.58909,-0.12182,-0.46365,4.71239,0.02414,0.05263,0.05866,-1.39227,0.00365,0.00606,-0.00083,0.06471,17.64799,5.29440,-1.39227,21.17194,-0.00000,0.00000,-3.52395,5.29440,-1.39227,0.00000,1.00000,0.00000,0.05069,-0.10029,0.10047,0.04926,
